Unnamed: 0,set_num,set_year,top_5_similar_sets,set_name,set_img_url,theme_id,theme_name,num_parts,A0A5A9,FFFFFF,C91A09,6C6E68,237841,05131D,184632,AA7F2E,F5CD2F,582A12,F2CD37,E4ADC8,AEEFEC,635F52,F08F1C,FCFCFC,0020A0,84B68D,BBE90B,D9E4A7,0055BF,9CA3A8,F8F184,DF6695,E4CD9E,0A3463,720E0F,FF800D,958A73,898788,352100,3F3691,A5A5CB,DBAC34,3E3C39,A95500,923978,4B9F4A,A5A9B4,ADC3C0,C870A0,AA7D55,9BA19D,6D6E5C,F8BB3D,9B9A5A,36AEBF,AC78BA,9FC3E9,E1D5ED,078BC9,FE8A18,FFF03A,DFEEA5,008F9B,5A93DB,A0BCAC,FF698F,D9D9D9,CFE2F7,D09168,E0E0E0,BBA53D,AA4D8E,1B2A34,F2F3F2,583927,764D3B,6074A1,B46A00,575857,C0F500,68BCC5,F6D7B3,BDC6AD,D67572,81007B,FA9C1C,FFA70B,AE7A59,7DBFDD,EBD800,CE1D9B,8320B7,CCA373,755945,x,y
993,70727-1,2014,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",X-1 Ninja Charger,https://cdn.rebrickable.com/media/sets/70727-1.jpg,435,Ninjago,426,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.9162089831303,210.85869512998875
994,70728-1,2014,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Battle for Ninjago City,https://cdn.rebrickable.com/media/sets/70728-1.jpg,435,Ninjago,1224,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.36722569440974,72.76852696812654
995,70730-1,2015,"['71741-1', '71799-1', '71705-1', '41130-1', '41101-1']",Chain Cycle Ambush,https://cdn.rebrickable.com/media/sets/70730-1.jpg,435,Ninjago,298,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.97766579283376,206.25641715168658
996,70731-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Jay Walker One,https://cdn.rebrickable.com/media/sets/70731-1.jpg,435,Ninjago,386,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.7230961884717,95.81215010223171
997,70732-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",City of Stiix,https://cdn.rebrickable.com/media/sets/70732-1.jpg,435,Ninjago,1070,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.647810493504,166.2627712797343
998,70733-1,2015,"['71741-1', '71799-1', '71705-1', '41130-1', '41101-1']",Blaster Bike,https://cdn.rebrickable.com/media/sets/70733-1.jpg,435,Ninjago,212,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.66199165163044,90.97755887449111
999,70734-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Master Wu Dragon,https://cdn.rebrickable.com/media/sets/70734-1.jpg,435,Ninjago,576,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.72963135130436,104.87881006224784
1000,70735-1,2015,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Ronin R.E.X.,https://cdn.rebrickable.com/media/sets/70735-1.jpg,435,Ninjago,547,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.88550094565414,146.5587319679182
1001,70736-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Attack of the Morro Dragon,https://cdn.rebrickable.com/media/sets/70736-1.jpg,435,Ninjago,658,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.35876992876297,232.28122105562264
1002,70737-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Titan Mech Battle,https://cdn.rebrickable.com/media/sets/70737-1.jpg,435,Ninjago,755,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.5719953767502,151.85944022368693
1003,70738-1,2015,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Final Flight of Destiny's Bounty,https://cdn.rebrickable.com/media/sets/70738-1.jpg,435,Ninjago,1264,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.52036798447153,84.76537777790253
1004,70739-1,2015,"['71741-1', '71799-1', '41101-1', '41130-1', '41400-1']",Airjitzu Kai Flyer,https://cdn.rebrickable.com/media/sets/70739-1.jpg,435,Ninjago,47,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.5435785204263,139.61859927488112
1005,70740-1,2015,"['71741-1', '71799-1', '71705-1', '41400-1', '3315-1']",Airjitzu Jay Flyer,https://cdn.rebrickable.com/media/sets/70740-1.jpg,435,Ninjago,46,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.6701121629618,150.03054847354574
1006,70741-1,2015,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Airjitzu Cole Flyer,https://cdn.rebrickable.com/media/sets/70741-1.jpg,435,Ninjago,48,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.9884918635229,106.94075353701439
1007,70742-1,2015,"['71741-1', '41400-1', '71799-1', '3315-1', '71705-1']",Airjitzu Zane Flyer,https://cdn.rebrickable.com/media/sets/70742-1.jpg,435,Ninjago,43,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.60985703115523,108.35086426093751
1008,70743-1,2015,"['71741-1', '41400-1', '71799-1', '71705-1', '3315-1']",Airjitzu Morro Flyer,https://cdn.rebrickable.com/media/sets/70743-1.jpg,435,Ninjago,47,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.4235413241598,44.37786798760189
1009,70744-1,2015,"['71741-1', '71799-1', '41400-1', '71705-1', '3315-1']",Airjitzu Wrayth Flyer,https://cdn.rebrickable.com/media/sets/70744-1.jpg,435,Ninjago,44,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.6325756776635,209.29135331673288
1010,70745-1,2015,"['71741-1', '71705-1', '71799-1', '41101-1', '41130-1']",Anacondrai Crusher,https://cdn.rebrickable.com/media/sets/70745-1.jpg,435,Ninjago,219,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.47996199741516,85.30785449705692
1011,70746-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Condrai Copter Attack,https://cdn.rebrickable.com/media/sets/70746-1.jpg,435,Ninjago,311,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9314368609213,253.62820802290398
1012,70747-1,2015,"['71741-1', '71799-1', '41130-1', '71705-1', '41101-1']",Boulder Blaster,https://cdn.rebrickable.com/media/sets/70747-1.jpg,435,Ninjago,236,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.67884876843027,179.09346826896436
1013,70748-1,2015,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Titanium Dragon,https://cdn.rebrickable.com/media/sets/70748-1.jpg,435,Ninjago,361,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.93381915712814,194.2174612313508
1014,70749-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Enter the Serpent,https://cdn.rebrickable.com/media/sets/70749-1.jpg,435,Ninjago,529,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.15076793121113,41.16525533960215
1015,70750-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Ninja DB X,https://cdn.rebrickable.com/media/sets/70750-1.jpg,435,Ninjago,756,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.82532767752434,83.06309105950778
1016,70751-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Temple of Airjitzu,https://cdn.rebrickable.com/media/sets/70751-1.jpg,435,Ninjago,2030,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.6874565196824,228.4289910708054
1017,70752-1,2015,"['71741-1', '71799-1', '41101-1', '3315-1', '71705-1']",Jungle Trap,https://cdn.rebrickable.com/media/sets/70752-1.jpg,435,Ninjago,58,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.9529273533738,103.43727151971345
1018,70753-1,2015,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Lava Falls,https://cdn.rebrickable.com/media/sets/70753-1.jpg,435,Ninjago,94,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.21651654974312,94.24882649855712
1019,70754-1,2015,"['71741-1', '71705-1', '71799-1', '41130-1', '71737-1']",ElectroMech,https://cdn.rebrickable.com/media/sets/70754-1.jpg,435,Ninjago,153,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.6766406505931,65.36140159277124
1020,70755-1,2015,"['71741-1', '71799-1', '71705-1', '41130-1', '41101-1']",Jungle Raider,https://cdn.rebrickable.com/media/sets/70755-1.jpg,435,Ninjago,188,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.48421628008936,198.163808113314
1021,70756-1,2015,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Dojo Showdown,https://cdn.rebrickable.com/media/sets/70756-1.jpg,435,Ninjago,215,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.39965727188576,184.1320744157499
1022,7101-1,1999,"['71741-1', '7261-2', '41101-1', '71799-1', '6210-1']",Lightsaber Duel,https://cdn.rebrickable.com/media/sets/7101-1.jpg,158,Star Wars,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.2837029167822,236.09507397661807
1023,7103-1,2002,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Jedi Duel,https://cdn.rebrickable.com/media/sets/7103-1.jpg,158,Star Wars,82,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,378.7772483230758,185.23874616395395
1024,7104-1,2000,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Desert Skiff,https://cdn.rebrickable.com/media/sets/7104-1.jpg,158,Star Wars,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.28499927714137,280.6535731471583
1025,7106-1,2001,"['71741-1', '41101-1', '71705-1', '3315-1', '71799-1']",Droid Escape,https://cdn.rebrickable.com/media/sets/7106-1.jpg,158,Star Wars,45,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.5754356182308,239.83888611094437
1026,7110-1,1999,"['71741-1', '41101-1', '71799-1', '41130-1', '75222-1']",Landspeeder,https://cdn.rebrickable.com/media/sets/7110-1.jpg,158,Star Wars,49,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.6475320428649,277.5742922720982
1027,7111-1,1999,"['71741-1', '71799-1', '41101-1', '41732-1', '41737-1']",Droid Fighter,https://cdn.rebrickable.com/media/sets/7111-1.jpg,158,Star Wars,62,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.25814071229524,287.9799595741197
1028,7113-1,2002,"['71741-1', '3315-1', '41101-1', '41400-1', '71799-1']",Tusken Raider Encounter,https://cdn.rebrickable.com/media/sets/7113-1.jpg,158,Star Wars,93,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.2070694038539,282.35229465510264
1029,7115-1,2000,"['71741-1', '3315-1', '41101-1', '71799-1', '41008-1']",Gungan Patrol,https://cdn.rebrickable.com/media/sets/7115-1.jpg,158,Star Wars,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,529.3691843796743,181.12261825185357
1030,7119-1,2002,"['71741-1', '71799-1', '41101-1', '3315-1', '41130-1']",Twin-Pod Cloud Car,https://cdn.rebrickable.com/media/sets/7119-1.jpg,158,Star Wars,118,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0536815172258,296.1436388930424
1031,7121-1,1999,"['71741-1', '71799-1', '41101-1', '7261-2', '7676-1']",Naboo Swamp,https://cdn.rebrickable.com/media/sets/7121-1.jpg,158,Star Wars,82,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,545.5671385221005,298.89924257941254
1032,7124-1,2000,"['71741-1', '41101-1', '71799-1', '41130-1', '3315-1']",Flash Speeder,https://cdn.rebrickable.com/media/sets/7124-1.jpg,158,Star Wars,107,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.7456570368705,291.16139679193
1033,7126-1,2001,"['71741-1', '41101-1', '71799-1', '41130-1', '3315-1']",Battle Droid Carrier,https://cdn.rebrickable.com/media/sets/7126-1.jpg,158,Star Wars,133,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.51125174149155,205.46546470426168
1034,7127-1,2001,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Imperial AT-ST,https://cdn.rebrickable.com/media/sets/7127-1.jpg,158,Star Wars,107,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.41926795607924,67.60828695875307
1035,7128-1,1999,"['71741-1', '71799-1', '41101-1', '7261-2', '71705-1']",Speeder Bikes,https://cdn.rebrickable.com/media/sets/7128-1.jpg,158,Star Wars,93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.6268301953704,265.75585905808714
1036,7130-1,1999,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Snowspeeder,https://cdn.rebrickable.com/media/sets/7130-1.jpg,158,Star Wars,217,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.9352813508164,138.3887022681376
1037,7131-1,1999,"['71741-1', '41101-1', '71799-1', '3315-1', '41130-1']",Anakin's Podracer,https://cdn.rebrickable.com/media/sets/7131-1.jpg,158,Star Wars,136,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.93947042810805,283.2501585347236
1038,7133-1,2002,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Bounty Hunter Pursuit,https://cdn.rebrickable.com/media/sets/7133-1.jpg,158,Star Wars,254,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,418.0034227267009,170.54332089233466
1039,7134-1,2000,"['71741-1', '71799-1', '41101-1', '71705-1', '75053-1']",A-wing Fighter,https://cdn.rebrickable.com/media/sets/7134-1.jpg,158,Star Wars,125,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.65125907902745,246.70866521371022
1040,7139-1,2002,"['71741-1', '3315-1', '41130-1', '71799-1', '41101-1']",Ewok Attack,https://cdn.rebrickable.com/media/sets/7139-1.jpg,158,Star Wars,121,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.6402301155266,229.08288401682034
